,company_id,created_date,industry,employee_range,job_level,job_function,contact_id,date,timestamp,call_disposition,activity_action,activity_type,activity_name
0,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.02_em - booth visit thank you - hot
1,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 02 - confirm rsvp
2,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,click,email_click,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
3,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 03_event reminder
4,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
5,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,fill_out,form_fill,standard responsive form - event
6,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.02_em - booth visit thank you - hot
7,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 02 - confirm rsvp
8,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,click,email_click,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
9,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 03_event reminder
10,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
11,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,fill_out,form_fill,standard responsive form - event
12,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.02_em - booth visit thank you - hot
13,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 02 - confirm rsvp
14,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,click,email_click,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
15,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 03_event reminder
16,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
17,18a5a778029d9a4,2019-05-10,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,fill_out,form_fill,standard responsive form - event
18,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.02_em - booth visit thank you - hot
19,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 02 - confirm rsvp
20,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,click,email_click,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
21,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 03_event reminder
22,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
23,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,fill_out,form_fill,standard responsive form - event
24,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.02_em - booth visit thank you - hot
25,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 02 - confirm rsvp
26,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,click,email_click,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
27,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 03_event reminder
28,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
29,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,fill_out,form_fill,standard responsive form - event
30,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.02_em - booth visit thank you - hot
31,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 02 - confirm rsvp
32,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,click,email_click,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
33,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 03_event reminder
34,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
35,18a5a778029d9a4,2019-02-25,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,fill_out,form_fill,standard responsive form - event
36,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.02_em - booth visit thank you - hot
37,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 02 - confirm rsvp
38,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,click,email_click,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
39,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 03_event reminder
40,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
41,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,fill_out,form_fill,standard responsive form - event
42,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.02_em - booth visit thank you - hot
43,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 02 - confirm rsvp
44,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,click,email_click,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
45,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 03_event reminder
46,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
47,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,fill_out,form_fill,standard responsive form - event
48,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.02_em - booth visit thank you - hot
49,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 02 - confirm rsvp
50,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,click,email_click,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
51,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 03_event reminder
52,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
53,18a5a778029d9a4,2019-08-02,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,fill_out,form_fill,standard responsive form - event
54,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.02_em - booth visit thank you - hot
55,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 02 - confirm rsvp
56,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,click,email_click,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
57,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 03_event reminder
58,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
59,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:54:16.000Z,No Answer,fill_out,form_fill,standard responsive form - event
60,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.02_em - booth visit thank you - hot
61,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 02 - confirm rsvp
62,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,click,email_click,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
63,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 03_event reminder
64,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
65,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-16,2019-08-16T17:53:48.000Z,No Answer,fill_out,form_fill,standard responsive form - event
66,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.02_em - booth visit thank you - hot
67,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 02 - confirm rsvp
68,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,click,email_click,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
69,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,open,email_open,2019_08 - tradeshow field event- happy hour (b2bsmx) - aug 12.em 03_event reminder
70,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
71,18a5a778029d9a4,2019-03-29,Software and Technology,"10,000+",Manager,Other,76c78cb5a50b8a696,2019-08-09,2019-08-09T15:35:42.000Z,No Answer,fill_out,form_fill,standard responsive form - event
72,4d01dfb0312d68a,2019-02-15,Software and Technology,"1,000 - 4,999",Vice President,Business Development,49847aa959c004064,2019-12-10,2019-12-10T14:43:04.000Z,Left Voicemail,open,email_open,2019_11 - tradeshow - ops stars - nov 19-21.01_em - email 1
73,4d01dfb0312d68a,2019-01-11,Software and Technology,"1,000 - 4,999",Vice President,Business Development,49847aa959c004064,2019-12-10,2019-12-10T14:43:04.000Z,Left Voicemail,open,email_open,2019_11 - tradeshow - ops stars - nov 19-21.01_em - email 1
74,4d01dfb0312d68a,2019-10-25,Software and Technology,"1,000 - 4,999",Vice President,Business Development,49847aa959c004064,2019-12-10,2019-12-10T14:43:04.000Z,Left Voicemail,open,email_open,2019_11 - tradeshow - ops stars - nov 19-21.01_em - email 1
75,4d01dfb0312d68a,2019-02-15,Software and Technology,"1,000 - 4,999",Staff,Customer Service & Support,4a047aa85aa495b5,2019-08-08,2019-08-08T15:46:59.000Z,No Answer,attended_in_person,attended_event,2019_02-field event-wine down @ b2bmx
76,4d01dfb0312d68a,2019-01-11,Software and Technology,"1,000 - 4,999",Staff,Customer Service & Support,4a047aa85aa495b5,2019-08-08,2019-08-08T15:46:59.000Z,No Answer,attended_in_person,attended_event,2019_02-field event-wine down @ b2bmx
77,4d01dfb0312d68a,2019-10-25,Software and Technology,"1,000 - 4,999",Staff,Customer Service & Support,4a047aa85aa495b5,2019-08-08,2019-08-08T15:46:59.000Z,No Answer,attended_in_person,attended_event,2019_02-field event-wine down @ b2bmx
78,4d01dfb0312d68a,2019-02-15,Software and Technology,"1,000 - 4,999",Manager,Marketing,49c07ab87accc5c76,2019-08-08,2019-08-08T15:46:52.000Z,No Answer,attended_in_person,attended_event,2019_02-field event-wine down @ b2bmx
79,4d01dfb0312d68a,2019-02-15,Software and Technology,"1,000 - 4,999",Manager,Marketing,49c07ab87accc5c76,2019-08-08,2019-08-08T15:46:52.000Z,No Answer,fill_out,form_fill,standard responsive form - event
80,4d01dfb0312d68a,2019-02-15,Software and Technology,"1,000 - 4,999",Manager,Marketing,49c07ab87accc5c76,2019-08-08,2019-08-08T15:46:52.000Z,No Answer,click,email_click,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
81,4d01dfb0312d68a,2019-01-11,Software and Technology,"1,000 - 4,999",Manager,Marketing,49c07ab87accc5c76,2019-08-08,2019-08-08T15:46:52.000Z,No Answer,attended_in_person,attended_event,2019_02-field event-wine down @ b2bmx
82,4d01dfb0312d68a,2019-01-11,Software and Technology,"1,000 - 4,999",Manager,Marketing,49c07ab87accc5c76,2019-08-08,2019-08-08T15:46:52.000Z,No Answer,fill_out,form_fill,standard responsive form - event
83,4d01dfb0312d68a,2019-01-11,Software and Technology,"1,000 - 4,999",Manager,Marketing,49c07ab87accc5c76,2019-08-08,2019-08-08T15:46:52.000Z,No Answer,click,email_click,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
84,4d01dfb0312d68a,2019-10-25,Software and Technology,"1,000 - 4,999",Manager,Marketing,49c07ab87accc5c76,2019-08-08,2019-08-08T15:46:52.000Z,No Answer,attended_in_person,attended_event,2019_02-field event-wine down @ b2bmx
85,4d01dfb0312d68a,2019-10-25,Software and Technology,"1,000 - 4,999",Manager,Marketing,49c07ab87accc5c76,2019-08-08,2019-08-08T15:46:52.000Z,No Answer,fill_out,form_fill,standard responsive form - event
86,4d01dfb0312d68a,2019-10-25,Software and Technology,"1,000 - 4,999",Manager,Marketing,49c07ab87accc5c76,2019-08-08,2019-08-08T15:46:52.000Z,No Answer,click,email_click,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
87,4d01dfb0312d68a,2019-02-15,Software and Technology,"1,000 - 4,999",Director,Marketing,bab7074969ccba0cb,2019-12-17,2019-12-17T18:43:03.000Z,Wrong Number,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
88,4d01dfb0312d68a,2019-02-15,Software and Technology,"1,000 - 4,999",Director,Marketing,bab7074969ccba0cb,2019-12-17,2019-12-17T18:43:03.000Z,Wrong Number,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite
89,4d01dfb0312d68a,2019-01-11,Software and Technology,"1,000 - 4,999",Director,Marketing,bab7074969ccba0cb,2019-12-17,2019-12-17T18:43:03.000Z,Wrong Number,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
90,4d01dfb0312d68a,2019-01-11,Software and Technology,"1,000 - 4,999",Director,Marketing,bab7074969ccba0cb,2019-12-17,2019-12-17T18:43:03.000Z,Wrong Number,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite
91,4d01dfb0312d68a,2019-10-25,Software and Technology,"1,000 - 4,999",Director,Marketing,bab7074969ccba0cb,2019-12-17,2019-12-17T18:43:03.000Z,Wrong Number,open,email_open,2019_08 - tradeshow - b2bsmx - aug 12-13.01_em - invite
92,4d01dfb0312d68a,2019-10-25,Software and Technology,"1,000 - 4,999",Director,Marketing,bab7074969ccba0cb,2019-12-17,2019-12-17T18:43:03.000Z,Wrong Number,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite
93,4d01dfb0312d68a,2019-02-15,Software and Technology,"1,000 - 4,999",Staff,Marketing,90509b97985c4ab80,2019-08-08,2019-08-08T15:47:19.000Z,No Answer,fill_out,form_fill,standard responsive form - event
94,4d01dfb0312d68a,2019-02-15,Software and Technology,"1,000 - 4,999",Staff,Marketing,90509b97985c4ab80,2019-08-08,2019-08-08T15:47:19.000Z,No Answer,view,known_web_visit,6sense.com/resources/events/marketing-mixology-boston-edition/
95,4d01dfb0312d68a,2019-01-11,Software and Technology,"1,000 - 4,999",Staff,Marketing,90509b97985c4ab80,2019-08-08,2019-08-08T15:47:19.000Z,No Answer,fill_out,form_fill,standard responsive form - event
96,4d01dfb0312d68a,2019-01-11,Software and Technology,"1,000 - 4,999",Staff,Marketing,90509b97985c4ab80,2019-08-08,2019-08-08T15:47:19.000Z,No Answer,view,known_web_visit,6sense.com/resources/events/marketing-mixology-boston-edition/
97,4d01dfb0312d68a,2019-10-25,Software and Technology,"1,000 - 4,999",Staff,Marketing,90509b97985c4ab80,2019-08-08,2019-08-08T15:47:19.000Z,No Answer,fill_out,form_fill,standard responsive form - event
98,4d01dfb0312d68a,2019-10-25,Software and Technology,"1,000 - 4,999",Staff,Marketing,90509b97985c4ab80,2019-08-08,2019-08-08T15:47:19.000Z,No Answer,view,known_web_visit,6sense.com/resources/events/marketing-mixology-boston-edition/
99,d4c3ac7dca86eef,2019-09-20,Software and Technology,500 - 999,C-Level,Marketing,446bbac5654aacb00,2019-10-10,2019-10-10T20:20:31.000Z,No Answer,open,email_open,2019_09 - tradeshow - cmo connect - sep 22-24.01_em - invite - pmp 1
100,d4c3ac7dca86eef,2019-09-20,Software and Technology,500 - 999,C-Level,Marketing,446bbac5654aacb00,2019-10-10,2019-10-10T20:20:31.000Z,No Answer,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite
101,d4c3ac7dca86eef,2019-09-20,Software and Technology,500 - 999,C-Level,Marketing,446bbac5654aacb00,2019-10-10,2019-10-10T20:20:31.000Z,No Answer,click,email_click,2019_09 - tradeshow - cmo connect - sep 22-24.01_em - invite - pmp 1
102,d4c3ac7dca86eef,2019-09-20,Software and Technology,500 - 999,C-Level,Marketing,446bbac5654aacb00,2019-09-27,2019-09-27T14:42:18.000Z,Left Voicemail,open,email_open,2019_09 - tradeshow - cmo connect - sep 22-24.01_em - invite - pmp 1
103,d4c3ac7dca86eef,2019-09-20,Software and Technology,500 - 999,C-Level,Marketing,446bbac5654aacb00,2019-09-27,2019-09-27T14:42:18.000Z,Left Voicemail,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite
104,d4c3ac7dca86eef,2019-09-20,Software and Technology,500 - 999,C-Level,Marketing,446bbac5654aacb00,2019-09-27,2019-09-27T14:42:18.000Z,Left Voicemail,click,email_click,2019_09 - tradeshow - cmo connect - sep 22-24.01_em - invite - pmp 1
105,d4c3ac7dca86eef,2019-09-20,Software and Technology,500 - 999,C-Level,Marketing,446bbac5654aacb00,2019-10-16,2019-10-16T15:48:48.000Z,Left Voicemail,open,email_open,2019_09 - tradeshow - cmo connect - sep 22-24.01_em - invite - pmp 1
106,d4c3ac7dca86eef,2019-09-20,Software and Technology,500 - 999,C-Level,Marketing,446bbac5654aacb00,2019-10-16,2019-10-16T15:48:48.000Z,Left Voicemail,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite
107,d4c3ac7dca86eef,2019-09-20,Software and Technology,500 - 999,C-Level,Marketing,446bbac5654aacb00,2019-10-16,2019-10-16T15:48:48.000Z,Left Voicemail,click,email_click,2019_09 - tradeshow - cmo connect - sep 22-24.01_em - invite - pmp 1
108,d89f857e6020908,2019-02-20,Software and Technology,"10,000+",Manager,Marketing,c9cb79c75804965ab,2019-08-08,2019-08-08T16:02:04.000Z,Connected,open,email_open,2019_05 - tradeshow field event - kick off reception (siriusdecisions) - may 6.em 02 - confirm rsvp
109,d89f857e6020908,2019-02-20,Software and Technology,"10,000+",Manager,Marketing,c9cb79c75804965ab,2019-08-08,2019-08-08T16:02:04.000Z,Connected,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.03_re-invite last chance
110,d89f857e6020908,2019-02-20,Software and Technology,"10,000+",Manager,Marketing,c9cb79c75804965ab,2019-08-08,2019-08-08T16:02:04.000Z,Connected,view,known_web_visit,6sense.com/resources/events/siriusdecisions-summit-2019/
111,d89f857e6020908,2019-02-20,Software and Technology,"10,000+",Manager,Marketing,c9cb79c75804965ab,2019-08-08,2019-08-08T16:02:04.000Z,Connected,open,email_open,2019_06_26 - webinar - sensei series 03 - uncovering demand.01_invite
112,d89f857e6020908,2019-02-20,Software and Technology,"10,000+",Manager,Marketing,c9cb79c75804965ab,2019-08-08,2019-08-08T16:02:04.000Z,Connected,open,email_open,2019_05 - tradeshow field event - kick off reception (siriusdecisions) - may 6.em 03 - event reminder
